time,xe_p(1),xe_p(2),xe_p(3),xe_theta,"q(1,1)","q(2,1)","q(3,1)","q(4,1)","q?(1,1)","q?(2,1)","q?(3,1)","q?(4,1)",From Workspace1:1(1),From Workspace1:1(2),From Workspace1:1(3),From Workspace2:1,From Workspace4:1(1),From Workspace4:1(2),From Workspace4:1(3),theta_dot,pd(1),pd(2),pd(3),theta,"?e(1,1)","?e(2,1)","?e(3,1)","?e(4,1)","q_dot_dot(1,1)","q_dot_dot(2,1)","q_dot_dot(3,1)","q_dot_dot(4,1)",?d(1),?d(2),?d(3),?d(4),?(1),?(2),?(3),?(4),"Reshape(1,1)","Reshape(2,1)","Reshape(3,1)","Reshape(4,1)",xe_p(1),xe_p(2),xe_p(3),xe_theta
1.575,0.797340425,0.003492395,0.3,11.97506675,0.652288079,-1.295816106,0.7,12.61859478,-0.002453166,0.001743822,0,11.80717431,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.163627124,0,0.000531733,-0.001258494,0,11.80717431,0.000739882,-0.000336661,0,-26.91145618,0,0,-1.151638343,0,0,0,0,0,0.652288079,-1.295816106,0.7,12.61859478,0.797340425,0.003492395,0.3,11.97506675
1.576,0.797340957,0.003491136,0.3,11.98687322,0.652285626,-1.295814362,0.7,12.63040195,-0.002452426,0.001743486,0,11.78026286,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.162475486,0,0.000531627,-0.00125804,0,11.78026286,0.000739645,-0.000336601,0,-27.02201346,0,0,-1.151638343,0,0,0,0,0,0.652285626,-1.295814362,0.7,12.63040195,0.797340957,0.003491136,0.3,11.98687322
1.577,0.797341489,0.003489878,0.3,11.99865277,0.652283174,-1.295812618,0.7,12.64218222,-0.002451687,0.001743149,0,11.75324084,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.161323848,0,0.000531521,-0.001257587,0,11.75324084,0.000739409,-0.000336542,0,-27.13257074,0,0,-1.151638343,0,0,0,0,0,0.652283174,-1.295812618,0.7,12.64218222,0.797341489,0.003489878,0.3,11.99865277
1.578,0.79734202,0.003488621,0.3,12.0104053,0.652280722,-1.295810875,0.7,12.65393546,-0.002450947,0.001742813,0,11.72610827,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.160172209,0,0.000531414,-0.001257133,0,11.72610827,0.000739172,-0.000336483,0,-27.24312802,0,0,-1.151638343,0,0,0,0,0,0.652280722,-1.295810875,0.7,12.65393546,0.79734202,0.003488621,0.3,12.0104053
1.579,0.797342552,0.003487363,0.3,12.0221307,0.652278271,-1.295809132,0.7,12.66566156,-0.002450208,0.001742476,0,11.69886515,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.159020571,0,0.000531308,-0.00125668,0,11.69886515,0.000738936,-0.000336423,0,-27.3536853,0,0,-1.151638343,0,0,0,0,0,0.652278271,-1.295809132,0.7,12.66566156,0.797342552,0.003487363,0.3,12.0221307
1.58,0.797343083,0.003486107,0.3,12.03382886,0.652275821,-1.29580739,0.7,12.67736043,-0.002449469,0.00174214,0,11.67151146,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.157868933,0,0.000531202,-0.001256227,0,11.67151146,0.0007387,-0.000336364,0,-27.46424258,0,0,-1.151638343,0,0,0,0,0,0.652275821,-1.29580739,0.7,12.67736043,0.797343083,0.003486107,0.3,12.03382886
1.581,0.797343614,0.00348485,0.3,12.04549966,0.652273372,-1.295805648,0.7,12.68903194,-0.00244873,0.001741803,0,11.64404722,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.156717294,0,0.000531096,-0.001255775,0,11.64404722,0.000738463,-0.000336304,0,-27.57479987,0,0,-1.151638343,0,0,0,0,0,0.652273372,-1.295805648,0.7,12.68903194,0.797343614,0.00348485,0.3,12.04549966
1.582,0.797344145,0.003483595,0.3,12.057143,0.652270923,-1.295803906,0.7,12.70067599,-0.002447992,0.001741467,0,11.61647242,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.155565656,0,0.00053099,-0.001255322,0,11.61647242,0.000738227,-0.000336245,0,-27.68535715,0,0,-1.151638343,0,0,0,0,0,0.652270923,-1.295803906,0.7,12.70067599,0.797344145,0.003483595,0.3,12.057143
1.583,0.797344676,0.003482339,0.3,12.06875877,0.652268475,-1.295802164,0.7,12.71229246,-0.002447254,0.001741131,0,11.58878706,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.154414018,0,0.000530884,-0.00125487,0,11.58878706,0.000737991,-0.000336186,0,-27.79591443,0,0,-1.151638343,0,0,0,0,0,0.652268475,-1.295802164,0.7,12.71229246,0.797344676,0.003482339,0.3,12.06875877
1.584,0.797345207,0.003481085,0.3,12.08034685,0.652266028,-1.295800423,0.7,12.72388125,-0.002446516,0.001740795,0,11.56099115,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.153262379,0,0.000530778,-0.001254417,0,11.56099115,0.000737755,-0.000336126,0,-27.90647171,0,0,-1.151638343,0,0,0,0,0,0.652266028,-1.295800423,0.7,12.72388125,0.797345207,0.003481085,0.3,12.08034685
1.585,0.797345738,0.00347983,0.3,12.09190714,0.652263581,-1.295798682,0.7,12.73544224,-0.002445778,0.001740458,0,11.53308467,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.152110741,0,0.000530672,-0.001253965,0,11.53308467,0.000737519,-0.000336067,0,-28.01702899,0,0,-1.151638343,0,0,0,0,0,0.652263581,-1.295798682,0.7,12.73544224,0.797345738,0.00347983,0.3,12.09190714
1.586,0.797346269,0.003478576,0.3,12.10343952,0.652261135,-1.295796942,0.7,12.74697532,-0.002445041,0.001740122,0,11.50506765,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.150959103,0,0.000530566,-0.001253513,0,11.50506765,0.000737283,-0.000336008,0,-28.12758627,0,0,-1.151638343,0,0,0,0,0,0.652261135,-1.295796942,0.7,12.74697532,0.797346269,0.003478576,0.3,12.10343952
1.587,0.797346799,0.003477323,0.3,12.11494388,0.65225869,-1.295795202,0.7,12.75848039,-0.002444303,0.001739786,0,11.47694006,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.149807464,0,0.00053046,-0.001253061,0,11.47694006,0.000737048,-0.000335948,0,-28.23814355,0,0,-1.151638343,0,0,0,0,0,0.65225869,-1.295795202,0.7,12.75848039,0.797346799,0.003477323,0.3,12.11494388
1.588,0.79734733,0.00347607,0.3,12.12642011,0.652256246,-1.295793462,0.7,12.76995733,-0.002443566,0.00173945,0,11.44870192,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.148655826,0,0.000530354,-0.00125261,0,11.44870192,0.000736812,-0.000335889,0,-28.34870083,0,0,-1.151638343,0,0,0,0,0,0.652256246,-1.295793462,0.7,12.76995733,0.79734733,0.00347607,0.3,12.12642011
1.589,0.79734786,0.003474817,0.3,12.13786811,0.652253802,-1.295791723,0.7,12.78140603,-0.002442829,0.001739114,0,11.42035321,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.147504187,0,0.000530248,-0.001252158,0,11.42035321,0.000736576,-0.00033583,0,-28.45925811,0,0,-1.151638343,0,0,0,0,0,0.652253802,-1.295791723,0.7,12.78140603,0.79734786,0.003474817,0.3,12.13786811
1.59,0.79734839,0.003473565,0.3,12.14928776,0.65225136,-1.295789984,0.7,12.79282639,-0.002442093,0.001738779,0,11.39189396,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.146352549,0,0.000530142,-0.001251707,0,11.39189396,0.000736341,-0.00033577,0,-28.56981539,0,0,-1.151638343,0,0,0,0,0,0.65225136,-1.295789984,0.7,12.79282639,0.79734839,0.003473565,0.3,12.14928776
1.591,0.79734892,0.003472313,0.3,12.16067895,0.652248917,-1.295788245,0.7,12.80421828,-0.002441356,0.001738443,0,11.36332414,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.145200911,0,0.000530037,-0.001251256,0,11.36332414,0.000736105,-0.000335711,0,-28.68037267,0,0,-1.151638343,0,0,0,0,0,0.652248917,-1.295788245,0.7,12.80421828,0.79734892,0.003472313,0.3,12.16067895
1.592,0.79734945,0.003471062,0.3,12.17204157,0.652246476,-1.295786506,0.7,12.8155816,-0.00244062,0.001738107,0,11.33464377,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.144049272,0,0.000529931,-0.001250805,0,11.33464377,0.00073587,-0.000335652,0,-28.79092996,0,0,-1.151638343,0,0,0,0,0,0.652246476,-1.295786506,0.7,12.8155816,0.79734945,0.003471062,0.3,12.17204157
1.593,0.79734998,0.003469811,0.3,12.18337552,0.652244035,-1.295784768,0.7,12.82691625,-0.002439884,0.001737772,0,11.30585284,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.142897634,0,0.000529825,-0.001250354,0,11.30585284,0.000735635,-0.000335592,0,-28.90148724,0,0,-1.151638343,0,0,0,0,0,0.652244035,-1.295784768,0.7,12.82691625,0.79734998,0.003469811,0.3,12.18337552
1.594,0.79735051,0.003468561,0.3,12.19468067,0.652241596,-1.29578303,0.7,12.8382221,-0.002439149,0.001737436,0,11.27695135,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.141745996,0,0.000529719,-0.001249903,0,11.27695135,0.000735399,-0.000335533,0,-29.01204452,0,0,-1.151638343,0,0,0,0,0,0.652241596,-1.29578303,0.7,12.8382221,0.79735051,0.003468561,0.3,12.19468067
1.595,0.79735104,0.003467311,0.3,12.20595692,0.652239156,-1.295781293,0.7,12.84949905,-0.002438413,0.0017371,0,11.24793931,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.140594357,0,0.000529613,-0.001249453,0,11.24793931,0.000735164,-0.000335474,0,-29.1226018,0,0,-1.151638343,0,0,0,0,0,0.652239156,-1.295781293,0.7,12.84949905,0.79735104,0.003467311,0.3,12.20595692
1.596,0.797351569,0.003466061,0.3,12.21720415,0.652236718,-1.295779556,0.7,12.86074699,-0.002437678,0.001736765,0,11.2188167,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.139442719,0,0.000529508,-0.001249002,0,11.2188167,0.000734929,-0.000335415,0,-29.23315908,0,0,-1.151638343,0,0,0,0,0,0.652236718,-1.295779556,0.7,12.86074699,0.797351569,0.003466061,0.3,12.21720415
1.597,0.797352099,0.003464812,0.3,12.22842227,0.65223428,-1.295777819,0.7,12.87196581,-0.002436943,0.001736429,0,11.18958355,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.138291081,0,0.000529402,-0.001248552,0,11.18958355,0.000734694,-0.000335355,0,-29.34371636,0,0,-1.151638343,0,0,0,0,0,0.65223428,-1.295777819,0.7,12.87196581,0.797352099,0.003464812,0.3,12.22842227
1.598,0.797352628,0.003463564,0.3,12.23961115,0.652231843,-1.295776083,0.7,12.88315539,-0.002436209,0.001736094,0,11.16023983,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.137139442,0,0.000529296,-0.001248102,0,11.16023983,0.000734459,-0.000335296,0,-29.45427364,0,0,-1.151638343,0,0,0,0,0,0.652231843,-1.295776083,0.7,12.88315539,0.797352628,0.003463564,0.3,12.23961115
1.599,0.797353158,0.003462316,0.3,12.25077069,0.652229407,-1.295774347,0.7,12.89431563,-0.002435474,0.001735759,0,11.13078556,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.135987804,0,0.00052919,-0.001247652,0,11.13078556,0.000734224,-0.000335237,0,-29.56483092,0,0,-1.151638343,0,0,0,0,0,0.652229407,-1.295774347,0.7,12.89431563,0.797353158,0.003462316,0.3,12.25077069
1.6,0.797353687,0.003461068,0.3,12.26190078,0.652226972,-1.295772611,0.7,12.90544642,-0.00243474,0.001735424,0,11.10122072,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.134836166,0,0.000529085,-0.001247203,0,11.10122072,0.00073399,-0.000335177,0,-29.6753882,0,0,-1.151638343,0,0,0,0,0,0.652226972,-1.295772611,0.7,12.90544642,0.797353687,0.003461068,0.3,12.26190078
1.601,0.797354216,0.003459821,0.3,12.2730013,0.652224537,-1.295770875,0.7,12.91654764,-0.002434006,0.001735088,0,11.07154534,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.133684527,0,0.000528979,-0.001246753,0,11.07154534,0.000733755,-0.000335118,0,-29.78594548,0,0,-1.151638343,0,0,0,0,0,0.652224537,-1.295770875,0.7,12.91654764,0.797354216,0.003459821,0.3,12.2730013
1.602,0.797354745,0.003458574,0.3,12.28407215,0.652222103,-1.29576914,0.7,12.92761918,-0.002433272,0.001734753,0,11.04175939,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.132532889,0,0.000528874,-0.001246304,0,11.04175939,0.00073352,-0.000335059,0,-29.89650276,0,0,-1.151638343,0,0,0,0,0,0.652222103,-1.29576914,0.7,12.92761918,0.797354745,0.003458574,0.3,12.28407215
1.603,0.797355274,0.003457328,0.3,12.29511321,0.65221967,-1.295767406,0.7,12.93866094,-0.002432539,0.001734418,0,11.01186289,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.131381251,0,0.000528768,-0.001245855,0,11.01186289,0.000733286,-0.000335,0,-30.00706005,0,0,-1.151638343,0,0,0,0,0,0.65221967,-1.295767406,0.7,12.93866094,0.797355274,0.003457328,0.3,12.29511321
1.604,0.797355803,0.003456082,0.3,12.30612437,0.652217237,-1.295765671,0.7,12.94967281,-0.002431805,0.001734083,0,10.98185583,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.130229612,0,0.000528662,-0.001245405,0,10.98185583,0.000733051,-0.00033494,0,-30.11761733,0,0,-1.151638343,0,0,0,0,0,0.652217237,-1.295765671,0.7,12.94967281,0.797355803,0.003456082,0.3,12.30612437
1.605,0.797356331,0.003454836,0.3,12.31710553,0.652214805,-1.295763937,0.7,12.96065466,-0.002431072,0.001733748,0,10.95173821,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.129077974,0,0.000528557,-0.001244957,0,10.95173821,0.000732817,-0.000334881,0,-30.22817461,0,0,-1.151638343,0,0,0,0,0,0.652214805,-1.295763937,0.7,12.96065466,0.797356331,0.003454836,0.3,12.31710553
1.606,0.79735686,0.003453592,0.3,12.32805657,0.652212374,-1.295762203,0.7,12.9716064,-0.00243034,0.001733413,0,10.92151004,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.127926336,0,0.000528451,-0.001244508,0,10.92151004,0.000732583,-0.000334822,0,-30.33873189,0,0,-1.151638343,0,0,0,0,0,0.652212374,-1.295762203,0.7,12.9716064,0.79735686,0.003453592,0.3,12.32805657
1.607,0.797357388,0.003452347,0.3,12.33897738,0.652209944,-1.29576047,0.7,12.98252791,-0.002429607,0.001733079,0,10.8911713,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.126774697,0,0.000528346,-0.001244059,0,10.8911713,0.000732348,-0.000334763,0,-30.44928917,0,0,-1.151638343,0,0,0,0,0,0.652209944,-1.29576047,0.7,12.98252791,0.797357388,0.003452347,0.3,12.33897738
1.608,0.797357917,0.003451103,0.3,12.34986786,0.652207514,-1.295758737,0.7,12.99341908,-0.002428875,0.001732744,0,10.86072202,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.125623059,0,0.00052824,-0.001243611,0,10.86072202,0.000732114,-0.000334704,0,-30.55984645,0,0,-1.151638343,0,0,0,0,0,0.652207514,-1.295758737,0.7,12.99341908,0.797357917,0.003451103,0.3,12.34986786
1.609,0.797358445,0.003449859,0.3,12.36072788,0.652205085,-1.295757004,0.7,13.0042798,-0.002428143,0.001732409,0,10.83016217,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.124471421,0,0.000528135,-0.001243163,0,10.83016217,0.00073188,-0.000334644,0,-30.67040373,0,0,-1.151638343,0,0,0,0,0,0.652205085,-1.295757004,0.7,13.0042798,0.797358445,0.003449859,0.3,12.36072788
1.61,0.797358973,0.003448616,0.3,12.37155735,0.652202657,-1.295755272,0.7,13.01510997,-0.002427411,0.001732074,0,10.79949177,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.123319782,0,0.000528029,-0.001242715,0,10.79949177,0.000731646,-0.000334585,0,-30.78096101,0,0,-1.151638343,0,0,0,0,0,0.652202657,-1.295755272,0.7,13.01510997,0.797358973,0.003448616,0.3,12.37155735
1.611,0.797359501,0.003447373,0.3,12.38235615,0.65220023,-1.29575354,0.7,13.02590946,-0.002426679,0.00173174,0,10.7687108,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.122168144,0,0.000527924,-0.001242267,0,10.7687108,0.000731412,-0.000334526,0,-30.89151829,0,0,-1.151638343,0,0,0,0,0,0.65220023,-1.29575354,0.7,13.02590946,0.797359501,0.003447373,0.3,12.38235615
1.612,0.797360029,0.003446131,0.3,12.39312416,0.652197803,-1.295751808,0.7,13.03667817,-0.002425948,0.001731405,0,10.73781929,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.121016506,0,0.000527818,-0.001241819,0,10.73781929,0.000731178,-0.000334467,0,-31.00207557,0,0,-1.151638343,0,0,0,0,0,0.652197803,-1.295751808,0.7,13.03667817,0.797360029,0.003446131,0.3,12.39312416
1.613,0.797360557,0.003444889,0.3,12.40386129,0.652195377,-1.295750076,0.7,13.04741599,-0.002425216,0.001731071,0,10.70681721,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.119864867,0,0.000527713,-0.001241371,0,10.70681721,0.000730945,-0.000334408,0,-31.11263285,0,0,-1.151638343,0,0,0,0,0,0.652195377,-1.295750076,0.7,13.04741599,0.797360557,0.003444889,0.3,12.40386129
1.614,0.797361084,0.003443648,0.3,12.41456741,0.652192952,-1.295748345,0.7,13.0581228,-0.002424485,0.001730737,0,10.67570458,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.118713229,0,0.000527608,-0.001240924,0,10.67570458,0.000730711,-0.000334349,0,-31.22319014,0,0,-1.151638343,0,0,0,0,0,0.652192952,-1.295748345,0.7,13.0581228,0.797361084,0.003443648,0.3,12.41456741
1.615,0.797361612,0.003442407,0.3,12.42524242,0.652190528,-1.295746615,0.7,13.06879851,-0.002423755,0.001730402,0,10.64448139,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.117561591,0,0.000527502,-0.001240477,0,10.64448139,0.000730477,-0.000334289,0,-31.33374742,0,0,-1.151638343,0,0,0,0,0,0.652190528,-1.295746615,0.7,13.06879851,0.797361612,0.003442407,0.3,12.42524242
1.616,0.797362139,0.003441167,0.3,12.43588621,0.652188104,-1.295744884,0.7,13.07944299,-0.002423024,0.001730068,0,10.61314764,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.116409952,0,0.000527397,-0.00124003,0,10.61314764,0.000730244,-0.00033423,0,-31.4443047,0,0,-1.151638343,0,0,0,0,0,0.652188104,-1.295744884,0.7,13.07944299,0.797362139,0.003441167,0.3,12.43588621
1.617,0.797362667,0.003439927,0.3,12.44649866,0.652185681,-1.295743154,0.7,13.09005614,-0.002422294,0.001729734,0,10.58170334,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.115258314,0,0.000527292,-0.001239583,0,10.58170334,0.00073001,-0.000334171,0,-31.55486198,0,0,-1.151638343,0,0,0,0,0,0.652185681,-1.295743154,0.7,13.09005614,0.797362667,0.003439927,0.3,12.44649866
1.618,0.797363194,0.003438687,0.3,12.45707968,0.652183258,-1.295741424,0.7,13.10063784,-0.002421564,0.001729399,0,10.55014847,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.114106676,0,0.000527186,-0.001239136,0,10.55014847,0.000729777,-0.000334112,0,-31.66541926,0,0,-1.151638343,0,0,0,0,0,0.652183258,-1.295741424,0.7,13.10063784,0.797363194,0.003438687,0.3,12.45707968
1.619,0.797363721,0.003437448,0.3,12.46762913,0.652180837,-1.295739695,0.7,13.11118799,-0.002420834,0.001729065,0,10.51848305,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.112955037,0,0.000527081,-0.001238689,0,10.51848305,0.000729544,-0.000334053,0,-31.77597654,0,0,-1.151638343,0,0,0,0,0,0.652180837,-1.295739695,0.7,13.11118799,0.797363721,0.003437448,0.3,12.46762913
1.62,0.797364248,0.003436209,0.3,12.47814692,0.652178416,-1.295737966,0.7,13.12170647,-0.002420105,0.001728731,0,10.48670708,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.111803399,0,0.000526976,-0.001238243,0,10.48670708,0.000729311,-0.000333994,0,-31.88653382,0,0,-1.151638343,0,0,0,0,0,0.652178416,-1.295737966,0.7,13.12170647,0.797364248,0.003436209,0.3,12.47814692
1.621,0.797364775,0.003434971,0.3,12.48863294,0.652175996,-1.295736237,0.7,13.13219318,-0.002419375,0.001728397,0,10.45482054,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.110651761,0,0.000526871,-0.001237796,0,10.45482054,0.000729077,-0.000333935,0,-31.9970911,0,0,-1.151638343,0,0,0,0,0,0.652175996,-1.295736237,0.7,13.13219318,0.797364775,0.003434971,0.3,12.48863294
1.622,0.797365302,0.003433733,0.3,12.49908707,0.652173577,-1.295734509,0.7,13.142648,-0.002418646,0.001728063,0,10.42282345,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.109500122,0,0.000526765,-0.00123735,0,10.42282345,0.000728844,-0.000333875,0,-32.10764838,0,0,-1.151638343,0,0,0,0,0,0.652173577,-1.295734509,0.7,13.142648,0.797365302,0.003433733,0.3,12.49908707
1.623,0.797365829,0.003432496,0.3,12.5095092,0.652171158,-1.295732781,0.7,13.15307082,-0.002417917,0.001727729,0,10.3907158,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.108348484,0,0.00052666,-0.001236904,0,10.3907158,0.000728611,-0.000333816,0,-32.21820566,0,0,-1.151638343,0,0,0,0,0,0.652171158,-1.295732781,0.7,13.15307082,0.797365829,0.003432496,0.3,12.5095092
1.624,0.797366356,0.003431259,0.3,12.51989923,0.65216874,-1.295731053,0.7,13.16346154,-0.002417189,0.001727396,0,10.3584976,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.107196846,0,0.000526555,-0.001236459,0,10.3584976,0.000728379,-0.000333757,0,-32.32876294,0,0,-1.151638343,0,0,0,0,0,0.65216874,-1.295731053,0.7,13.16346154,0.797366356,0.003431259,0.3,12.51989923
1.625,0.797366882,0.003430022,0.3,12.53025703,0.652166323,-1.295729326,0.7,13.17382004,-0.00241646,0.001727062,0,10.32616884,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.106045207,0,0.00052645,-0.001236013,0,10.32616884,0.000728146,-0.000333698,0,-32.43932023,0,0,-1.151638343,0,0,0,0,0,0.652166323,-1.295729326,0.7,13.17382004,0.797366882,0.003430022,0.3,12.53025703
1.626,0.797367409,0.003428786,0.3,12.54058251,0.652163906,-1.295727599,0.7,13.18414621,-0.002415732,0.001726728,0,10.29372952,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.104893569,0,0.000526345,-0.001235567,0,10.29372952,0.000727913,-0.000333639,0,-32.54987751,0,0,-1.151638343,0,0,0,0,0,0.652163906,-1.295727599,0.7,13.18414621,0.797367409,0.003428786,0.3,12.54058251
1.627,0.797367935,0.003427551,0.3,12.55087555,0.652161491,-1.295725872,0.7,13.19443994,-0.002415004,0.001726395,0,10.26117964,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.10374193,0,0.00052624,-0.001235122,0,10.26117964,0.00072768,-0.00033358,0,-32.66043479,0,0,-1.151638343,0,0,0,0,0,0.652161491,-1.295725872,0.7,13.19443994,0.797367935,0.003427551,0.3,12.55087555
1.628,0.797368461,0.003426316,0.3,12.56113605,0.652159076,-1.295724145,0.7,13.20470112,-0.002414277,0.001726061,0,10.2285192,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.102590292,0,0.000526135,-0.001234677,0,10.2285192,0.000727448,-0.000333521,0,-32.77099207,0,0,-1.151638343,0,0,0,0,0,0.652159076,-1.295724145,0.7,13.20470112,0.797368461,0.003426316,0.3,12.56113605
1.629,0.797368987,0.003425081,0.3,12.57136388,0.652156661,-1.295722419,0.7,13.21492963,-0.002413549,0.001725727,0,10.19574821,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.101438654,0,0.000526029,-0.001234232,0,10.19574821,0.000727215,-0.000333462,0,-32.88154935,0,0,-1.151638343,0,0,0,0,0,0.652156661,-1.295722419,0.7,13.21492963,0.797368987,0.003425081,0.3,12.57136388
1.63,0.797369513,0.003423847,0.3,12.58155894,0.652154248,-1.295720694,0.7,13.22512538,-0.002412822,0.001725394,0,10.16286666,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.100287015,0,0.000525924,-0.001233787,0,10.16286666,0.000726983,-0.000333403,0,-32.99210663,0,0,-1.151638343,0,0,0,0,0,0.652154248,-1.295720694,0.7,13.22512538,0.797369513,0.003423847,0.3,12.58155894
1.631,0.797370039,0.003422613,0.3,12.59172112,0.652151835,-1.295718968,0.7,13.23528825,-0.002412095,0.001725061,0,10.12987455,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.099135377,0,0.000525819,-0.001233342,0,10.12987455,0.00072675,-0.000333344,0,-33.10266391,0,0,-1.151638343,0,0,0,0,0,0.652151835,-1.295718968,0.7,13.23528825,0.797370039,0.003422613,0.3,12.59172112
1.632,0.797370565,0.00342138,0.3,12.6018503,0.652149423,-1.295717243,0.7,13.24541812,-0.002411368,0.001724727,0,10.09677189,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.097983739,0,0.000525714,-0.001232898,0,10.09677189,0.000726518,-0.000333285,0,-33.21322119,0,0,-1.151638343,0,0,0,0,0,0.652149423,-1.295717243,0.7,13.24541812,0.797370565,0.00342138,0.3,12.6018503
1.633,0.797371091,0.003420147,0.3,12.61194639,0.652147012,-1.295715518,0.7,13.2555149,-0.002410642,0.001724394,0,10.06355867,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.0968321,0,0.000525609,-0.001232453,0,10.06355867,0.000726286,-0.000333226,0,-33.32377847,0,0,-1.151638343,0,0,0,0,0,0.652147012,-1.295715518,0.7,13.2555149,0.797371091,0.003420147,0.3,12.61194639
1.634,0.797371617,0.003418914,0.3,12.62200926,0.652144601,-1.295713794,0.7,13.26557845,-0.002409916,0.001724061,0,10.03023489,0,0,0,0,0,0,-1.151638343,0,0.8,2.54072E-34,0.095680462,0,0.000525504,-0.001232009,0,10.03023489,0.000726054,-0.000333167,0,-33.43433575,0,0,-1.151638343,0,0,0,0,0,0.652144601,-1.295713794,0.7,13.26557845,0.797371617,0.003418914,0.3,12.62200926
1.635,0.797372142,0.003417682,0.3,12.63203881,0.652142191,-1.29571207,0.7,13.27560869,-0.002409189,0.001723728,0,9.996800556,0,0,6.944444444,0,0,0,-1.145833333,0,0.8,2.54072E-34,0.09453125,0,0.0005254,-0.001231565,0,9.996800556,0.000725822,-0.000333108,0,-26.53055556,0,0,-1.145833333,0,0,0,6.944444444,0,0.652142191,-1.29571207,0.7,13.27560869,0.797372142,0.003417682,0.3,12.63203881
